id,testament_id,book_id,version,chapter,verse,text
29,1,1,a21,1,29,"Disse-lhes mais: Eu vos dou todos os vegetais que dão semente, os quais se acham sobre a face de toda a terra, bem como todas as árvores em que há fruto que dê semente; eles vos servirão de alimento."
30,1,1,a21,1,30,"E a todos os animais selvagens, a todas as aves do céu e a todo ser vivo que rasteja sobre a terra dou toda planta verde como alimento. E assim foi."
31,1,1,a21,1,31,"E Deus viu tudo quanto fizera, e era muito bom. E foram-se a tarde e a manhã, o sexto dia."
32,1,1,a21,2,1,"Assim foram concluídos os céus e a terra, com todos os seus elementos."
33,1,1,a21,2,2,"No sétimo dia, Deus já havia completado a obra que fizera; nesse dia ele descansou de toda a sua obra."
34,1,1,a21,2,3,"E Deus abençoou e santificou o sétimo dia, porque nele descansou de toda a obra que havia criado e feito."
35,1,1,a21,2,4,"São essas as origens dos céus e da terra, na ocasião em que foram criados."
36,1,1,a21,2,5,"Quando o SENHOR Deus fez a terra e os céus, ainda não havia nenhuma planta do campo na terra e nenhuma erva do campo havia brotado, pois o SENHOR Deus ainda não havia feito chover sobre a terra, nem havia homem para lavrar a terra."
37,1,1,a21,2,6,"Todavia, mananciais subiam da terra e regavam toda a superfície do solo."
38,1,1,a21,2,7,"E o SENHOR Deus formou o homem do pó da terra e soprou-lhe nas narinas o fôlego da vida; e o homem tornou-se alma vivente."
39,1,1,a21,2,8,"Então o SENHOR Deus plantou um jardim, para o lado do oriente, no Éden; e colocou ali o homem que havia formado."
40,1,1,a21,2,9,"E o SENHOR Deus fez brotar do solo todo tipo de árvore agradável à vista e boa para alimento, bem como a árvore da vida no meio do jardim, e a árvore do conhecimento do bem e do mal."
41,1,1,a21,2,10,"Do Éden saía um rio que regava o jardim; ele se dividia dali, formando quatro braços."
42,1,1,a21,2,11,"O nome do primeiro é Pisom: este é o que contorna toda a terra de Havilá, onde há ouro;"
43,1,1,a21,2,12,"o ouro dessa terra é bom; ali existem o bdélio e a pedra de berilo."
44,1,1,a21,2,13,"O nome do segundo rio é Giom: este é o que contorna toda a terra de Cuxe."
45,1,1,a21,2,14,"O nome do terceiro rio é Tigre: este é o que corre pelo oriente da Assíria. E o quarto rio é o Eufrates."
46,1,1,a21,2,15,"E o SENHOR Deus tomou o homem e o colocou no jardim do Éden, para que o homem o cultivasse e guardasse."
47,1,1,a21,2,16,"Então o SENHOR Deus ordenou ao homem: Podes comer livremente de qualquer árvore do jardim,"
48,1,1,a21,2,17,"mas não comerás da árvore do conhecimento do bem e do mal; porque no dia em que dela comeres, com certeza morrerás."
49,1,1,a21,2,18,"Disse mais o SENHOR Deus: Não é bom que o homem esteja só; eu lhe farei uma ajudadora que lhe seja adequada."
50,1,1,a21,2,19,"E o SENHOR Deus formou da terra todos os animais do campo e todas as aves do céu, e os trouxe ao homem, para ver como lhes chamaria; e o nome que o homem desse a cada ser vivo, esse seria o nome deles."
51,1,1,a21,2,20,"Assim o homem deu nomes a todo o gado, às aves do céu e a todos os animais do campo; mas não se achava uma ajudadora adequada para o homem."
52,1,1,a21,2,21,"Então o SENHOR Deus fez cair um sono pesado sobre o homem, e este adormeceu; tomou-lhe, então, uma das costelas e fechou a carne em seu lugar;"
53,1,1,a21,2,22,"e da costela que o SENHOR Deus lhe havia tomado, formou a mulher e a trouxe ao homem."
54,1,1,a21,2,23,"Então disse o homem: Esta é agora osso dos meus ossos e carne da minha carne; ela será chamada mulher, porquanto do homem foi tomada."
55,1,1,a21,2,24,"Portanto, o homem deixará seu pai e sua mãe e se unirá à sua mulher, e eles serão uma só carne."
56,1,1,a21,2,25,"E os dois estavam nus, o homem e sua mulher, e não se envergonhavam."
57,1,1,a21,3,1,"Ora, a serpente era o mais astuto de todos os animais do campo que o SENHOR Deus havia feito. E ela disse à mulher: Foi assim que Deus disse: Não comereis de nenhuma árvore do jardim?"
58,1,1,a21,3,2,"Respondeu a mulher à serpente: Do fruto das árvores do jardim podemos comer,"
59,1,1,a21,3,3,"mas do fruto da árvore que está no meio do jardim, disse Deus: Não comereis dele, nem nele tocareis; se o fizerdes, morrereis."
60,1,1,a21,3,4,"Disse a serpente à mulher: Com certeza, não morrereis."
61,1,1,a21,3,5,"Na verdade, Deus sabe que no dia em que comerdes desse fruto, vossos olhos se abrirão, e sereis como Deus, conhecendo o bem e o mal."
62,1,1,a21,3,6,"Então, vendo a mulher que a árvore era boa para dela comer, agradável aos olhos e desejável para dar entendimento, tomou do seu fruto, comeu e deu dele a seu marido, que também comeu."
63,1,1,a21,3,7,"Então os olhos dos dois foram abertos e ficaram sabendo que estavam nus; por isso, entrelaçaram folhas de figueira e fizeram para si aventais."
64,1,1,a21,3,8,"Ao ouvirem a voz do SENHOR Deus, que andava pelo jardim no final da tarde, o homem e sua mulher esconderam-se da presença do SENHOR Deus, entre as árvores do jardim."
65,1,1,a21,3,9,"Mas o SENHOR Deus chamou o homem, perguntando: Onde estás?"
66,1,1,a21,3,10,"O homem respondeu: Ouvi a tua voz no jardim e tive medo, porque estava nu; por isso me escondi."
67,1,1,a21,3,11,"Deus perguntou-lhe outra vez: Quem te mostrou que estavas nu? Comeste da árvore da qual te ordenei que não comesses?"
68,1,1,a21,3,12,"Respondeu então o homem: A mulher que me deste deu-me da árvore, e eu comi."
69,1,1,a21,3,13,"E o SENHOR Deus perguntou à mulher: Que foi que fizeste? E ela respondeu: A serpente me enganou, e eu comi."
70,1,1,a21,3,14,"Então o SENHOR Deus disse à serpente: Porque fizeste isso, serás maldita entre todo o gado e entre todos os animais do campo; andarás sobre o teu ventre e comerás pó todos os dias da tua vida."
71,1,1,a21,3,15,"Porei inimizade entre ti e a mulher, entre a tua descendência e a descendência dela; esta te ferirá a cabeça, e tu lhe ferirás o calcanhar."
72,1,1,a21,3,16,"E disse para a mulher: Multiplicarei grandemente a tua dor na gravidez; com dor darás à luz filhos; o teu desejo será para o teu marido, e ele te dominará."
73,1,1,a21,3,17,"E disse para o homem: Porque deste ouvidos à voz da tua mulher e comeste da árvore da qual te ordenei: Não comerás dela; maldita é a terra por tua causa; com sofrimento comerás dela todos os dias da tua vida."
74,1,1,a21,3,18,"Ela te produzirá espinhos e ervas daninhas; e terás de comer das plantas do campo."
75,1,1,a21,3,19,"Do suor do teu rosto comerás o teu pão, até que tornes à terra, pois dela foste tirado; porque és pó, e ao pó tornarás."
76,1,1,a21,3,20,"Adão chamou Eva à sua mulher, porque ela foi a mãe de todo vivente."
77,1,1,a21,3,21,"E o SENHOR Deus fez roupas de peles para Adão e sua mulher, e os vestiu."
78,1,1,a21,3,22,"Então disse o SENHOR Deus: Agora o homem tornou-se como um de nós e conhece o bem e o mal. Não suceda que estenda a mão e tome também da árvore da vida, coma e viva eternamente."
79,1,1,a21,3,23,"Por isso, o SENHOR Deus o mandou para fora do jardim do Éden, para cultivar o solo, do qual fora tirado."
80,1,1,a21,3,24,"E havendo expulsado o homem, pôs a leste do jardim do Éden os querubins e uma espada flamejante que se revolvia por todos os lados, para guardar o caminho da árvore da vida."
81,1,1,a21,4,1,"Adão conheceu intimamente Eva, sua mulher; ela engravidou e, tendo dado à luz Caim, disse: Alcancei do SENHOR um filho homem."
82,1,1,a21,4,2,"Tornou ela a dar à luz outro filho, Abel, irmão dele. Abel tornou-se pastor de ovelhas, e Caim, agricultor."
83,1,1,a21,4,3,"Tempos depois, Caim trouxe do fruto da terra uma oferta ao SENHOR."
84,1,1,a21,4,4,"Abel também trouxe da gordura das primeiras crias de suas ovelhas. E o SENHOR acolheu bem Abel e sua oferta,"
85,1,1,a21,4,5,"mas não acolheu Caim e sua oferta. Por isso, Caim ficou furioso, e ficou com o semblante abatido."
86,1,1,a21,4,6,"Então o SENHOR perguntou a Caim: Por que te iraste? E por que estás com semblante abatido?"
87,1,1,a21,4,7,"Se procederes bem, não se restabelecerá o teu semblante? Mas, se não procederes bem, o pecado jaz à porta, e o desejo dele será contra ti; mas tu deves dominá-lo."
88,1,1,a21,4,8,"Então Caim disse a seu irmão Abel: Vamos ao campo. E, enquanto estavam no campo, Caim se levantou contra o seu irmão Abel e o matou."
89,1,1,a21,4,9,"E o SENHOR perguntou a Caim: Onde está Abel, teu irmão? Ele respondeu: Não sei; por acaso sou guarda do meu irmão?"
90,1,1,a21,4,10,"E Deus prosseguiu: Que fizeste? A voz do sangue do teu irmão está clamando a mim desde a terra."
91,1,1,a21,4,11,"Agora maldito és tu; serás afastado da terra, que abriu a boca para receber da tua mão o sangue de teu irmão."
92,1,1,a21,4,12,"Quando cultivares a terra, ela não te dará mais sua força; serás fugitivo e vagarás pela terra."
93,1,1,a21,4,13,"Então Caim disse ao SENHOR: A minha punição é maior do que a que posso suportar."
94,1,1,a21,4,14,"Hoje me expulsas da face da terra; também me esconderei da tua presença; serei fugitivo e vagarei pela terra; e quem me encontrar me matará."
95,1,1,a21,4,15,"O SENHOR, porém, lhe disse: Sete vezes recairá a vingança sobre quem matar Caim. E pôs o SENHOR um sinal em Caim, para que ninguém que o encontrasse o ferisse de morte."
96,1,1,a21,4,16,"Então Caim saiu da presença do SENHOR e foi habitar na terra de Node, ao oriente do Éden."
97,1,1,a21,4,17,"Caim conheceu intimamente sua mulher, ela engravidou e deu à luz Enoque. Caim edificou uma cidade e deu-lhe o nome do filho, Enoque."
98,1,1,a21,4,18,"A Enoque nasceu Irade, e Irade gerou Meujael, e Meujael gerou Metusael, e Metusael gerou Lameque."
99,1,1,a21,4,19,"Lameque tomou para si duas mulheres: o nome de uma era Ada, e o nome da outra, Zila."
100,1,1,a21,4,20,"E Ada deu à luz Jabal; este foi o pai dos que habitam em tendas e possuem gado."
101,1,1,a21,4,21,"O nome do seu irmão era Jubal; este foi o pai de todos os que tocam harpa e flauta."
102,1,1,a21,4,22,"Zila também teve um filho, Tubal-Caim, fabricante de todo instrumento cortante de cobre e de ferro; e a irmã de Tubal-Caim foi Naamá."
103,1,1,a21,4,23,"Então Lameque disse às suas mulheres: Ada e Zila, dai ouvidos à minha voz; escutai, mulheres de Lameque, as minhas palavras; pois matei um homem por me ferir, e um rapaz por me pisar."
104,1,1,a21,4,24,"Se Caim há de ser vingado sete vezes, com certeza Lameque o será setenta e sete vezes."
105,1,1,a21,4,25,"Tornou Adão a conhecer intimamente sua mulher, e ela deu à luz um filho, a quem pôs o nome de Sete; e ela disse: Deus me deu outro filho em lugar de Abel, já que Caim o matou."
106,1,1,a21,4,26,"A Sete também nasceu um filho, a quem pôs o nome de Enos. Foi nesse tempo que os homens começaram a invocar o nome do SENHOR."
107,1,1,a21,5,1,"Este é o livro das gerações de Adão. No dia em que Deus criou o homem, ele o fez à semelhança de Deus."
108,1,1,a21,5,2,"Criou o homem e a mulher; e os abençoou, e os chamou pelo nome de Homem, no dia em que foram criados."
109,1,1,a21,5,3,"Adão viveu cento e trinta anos e gerou um filho à sua semelhança, conforme sua imagem, e pôs-lhe o nome de Sete."
110,1,1,a21,5,4,"E depois que gerou Sete, os dias de Adão foram oitocentos anos; e gerou filhos e filhas."
111,1,1,a21,5,5,"Todos os dias que Adão viveu foram novecentos e trinta anos; e morreu."
112,1,1,a21,5,6,"Sete viveu cento e cinco anos e gerou Enos."
113,1,1,a21,5,7,"Depois que gerou Enos, Sete viveu oitocentos e sete anos; e gerou filhos e filhas."
114,1,1,a21,5,8,"Todos os dias de Sete foram novecentos e doze anos; e morreu."
115,1,1,a21,5,9,"Enos viveu noventa anos, e gerou Quenã."
116,1,1,a21,5,10,"Depois que gerou Quenã, Enos viveu oitocentos e quinze anos; e gerou filhos e filhas."
117,1,1,a21,5,11,"Todos os dias de Enos foram novecentos e cinco anos; e morreu."
118,1,1,a21,5,12,"Quenã viveu setenta anos, e gerou Maalalel."
119,1,1,a21,5,13,"Depois que gerou Maalalel, Quenã viveu oitocentos e quarenta anos; e gerou filhos e filhas."
120,1,1,a21,5,14,"Todos os dias de Quenã foram novecentos e dez anos; e morreu."
121,1,1,a21,5,15,"Maalalel viveu sessenta e cinco anos, e gerou Jarede."
122,1,1,a21,5,16,"Depois que gerou Jarede, Maalalel viveu oitocentos e trinta anos; e gerou filhos e filhas."
123,1,1,a21,5,17,"Todos os dias de Maalalel foram oitocentos e noventa e cinco anos; e morreu."
124,1,1,a21,5,18,"Jarede viveu cento e sessenta e dois anos, e gerou Enoque."
125,1,1,a21,5,19,"Depois que gerou Enoque, Jarede viveu oitocentos anos; e gerou filhos e filhas."
126,1,1,a21,5,20,"Todos os dias de Jarede foram novecentos e sessenta e dois anos; e morreu."
127,1,1,a21,5,21,"Enoque viveu sessenta e cinco anos, e gerou Matusalém."
128,1,1,a21,5,22,"Depois que gerou Matusalém, Enoque andou com Deus durante trezentos anos; e gerou filhos e filhas."
129,1,1,a21,5,23,"Todos os dias de Enoque foram trezentos e sessenta e cinco anos."
130,1,1,a21,5,24,"Enoque andou com Deus até que não foi mais visto, porque Deus o havia tomado."
131,1,1,a21,5,25,"Matusalém viveu cento e oitenta e sete anos; e gerou Lameque."
132,1,1,a21,5,26,"Depois que gerou Lameque, Matusalém viveu setecentos e oitenta e dois anos; e gerou filhos e filhas."
133,1,1,a21,5,27,"Todos os dias de Matusalém foram novecentos e sessenta e nove anos; e morreu."
134,1,1,a21,5,28,"Lameque viveu cento e oitenta e dois anos; e gerou um filho,"
135,1,1,a21,5,29,"a quem chamou Noé, dizendo: Este nos consolará de nossas obras e do trabalho de nossas mãos, que provêm da terra que o SENHOR amaldiçoou."
136,1,1,a21,5,30,"Depois que gerou Noé, Lameque viveu quinhentos e noventa e cinco anos; e gerou filhos e filhas."
137,1,1,a21,5,31,"Todos os dias de Lameque foram setecentos e setenta e sete anos; e morreu."
138,1,1,a21,5,32,"E Noé tinha quinhentos anos quando havia gerado Sem, Cam e Jafé."
139,1,1,a21,6,1,"Sucedeu que, quando os homens começaram a multiplicar-se na terra e lhes nasceram filhas,"
140,1,1,a21,6,2,"os filhos de Deus viram que as filhas dos homens eram bonitas e, dentre todas elas, tomaram as que haviam escolhido."
141,1,1,a21,6,3,"Então disse o SENHOR: O meu Espírito não permanecerá para sempre no homem, pois ele é carne; os seus dias serão cento e vinte anos."
142,1,1,a21,6,4,"Naqueles dias os nefilins estavam na terra, e também depois, quando os filhos de Deus possuíram as filhas dos homens, as quais lhes deram filhos. Esses nefilins eram os valentes, os homens de renome da antiguidade."
143,1,1,a21,6,5,"E o SENHOR viu que a maldade do homem na terra era grande e que toda a imaginação dos pensamentos de seu coração era continuamente má."
144,1,1,a21,6,6,"Então o SENHOR arrependeu-se de haver feito o homem na terra, e isso lhe pesou no coração."
145,1,1,a21,6,7,"E disse o SENHOR: Destruirei da face da terra o homem que criei, tanto o homem como o gado, os animais que rastejam e as aves do céu; pois me arrependo de havê-los feito."
146,1,1,a21,6,8,"Noé, porém, encontrou graça aos olhos do SENHOR."
147,1,1,a21,6,9,"Estas são as gerações de Noé. Ele era homem justo e íntegro em sua geração e andava com Deus."
148,1,1,a21,6,10,"Noé gerou três filhos: Sem, Cam e Jafé."
149,1,1,a21,6,11,"A terra, porém, estava corrompida diante de Deus e cheia de violência."
150,1,1,a21,6,12,"E Deus viu a terra, e ela estava corrompida, pois a humanidade toda havia corrompido a sua conduta sobre a terra."
151,1,1,a21,6,13,"Então Deus disse a Noé: O fim de toda a humanidade chegou diante de mim; pois a terra está cheia da violência dos homens; eu os destruirei juntamente com a terra."
152,1,1,a21,6,14,"Constrói uma arca de madeira de gôfer: faze compartimentos na arca e reveste-a com betume por dentro e por fora."
153,1,1,a21,6,15,"Tu a farás desta maneira: o comprimento da arca será de trezentos côvados, a sua largura, de cinquenta, e a sua altura, de trinta."
154,1,1,a21,6,16,"Farás na arca uma janela de um côvado de altura; e na sua lateral porás a porta da arca; faze-a com andares: baixo, segundo e terceiro."
155,1,1,a21,6,17,"Porque estou trazendo o dilúvio sobre a terra, para destruir de debaixo do céu todo ser em que há fôlego de vida; tudo o que há na terra expirará."
156,1,1,a21,6,18,"Mas estabelecerei contigo a minha aliança; tu entrarás na arca, e contigo, teus filhos, tua mulher e as mulheres de teus filhos."
157,1,1,a21,6,19,"De tudo o que vive, de todos os seres, farás entrar na arca dois de cada espécie, macho e fêmea, para os conservares vivos contigo."
158,1,1,a21,6,20,"Das aves segundo suas espécies, dos grandes animais segundo suas espécies, de todo animal que rasteja pela terra segundo suas espécies, dois de cada espécie virão a ti, para os conservares com vida."
159,1,1,a21,6,21,"Leva todo tipo de alimento e armazena-o contigo, pois servirá de sustento para ti e para eles."
160,1,1,a21,6,22,"Assim fez Noé, segundo tudo o que Deus lhe ordenara."
161,1,1,a21,7,1,"Depois disso, o SENHOR falou a Noé: Entra na arca, tu e toda a tua família, pois tenho visto que és justo diante de mim nesta geração."
162,1,1,a21,7,2,"Leva contigo sete casais de todos os animais limpos, o macho e sua fêmea; porém, dos animais que não são limpos, leva apenas um casal, o macho e sua fêmea;"
163,1,1,a21,7,3,"leva também sete casais das aves do céu, macho e fêmea, para que sua espécie se conserve com vida sobre a face de toda a terra."
164,1,1,a21,7,4,"Porque, passados mais sete dias, farei chover sobre a terra quarenta dias e quarenta noites, e exterminarei da face da terra todas as criaturas que fiz."
165,1,1,a21,7,5,"E Noé fez tudo conforme o SENHOR lhe havia ordenado."
166,1,1,a21,7,6,"Noé tinha seiscentos anos de idade quando as águas do dilúvio vieram sobre a terra."
167,1,1,a21,7,7,"Noé entrou na arca com seus filhos, sua mulher e as mulheres de seus filhos, por causa das águas do dilúvio."
168,1,1,a21,7,8,"Os animais grandes, as aves e todo animal pequeno sobre a terra, dos limpos e dos que não são limpos,"
169,1,1,a21,7,9,"foram de dois em dois até Noé e entraram na arca, macho e fêmea, como Deus havia ordenado a Noé."
170,1,1,a21,7,10,"Passados os sete dias, as águas do dilúvio vieram sobre a terra."
171,1,1,a21,7,11,"Aos dezessete dias do segundo mês do ano seiscentos da vida de Noé, romperam-se todas as fontes do grande abismo, e as janelas do céu se abriram;"
172,1,1,a21,7,12,"e caiu chuva sobre a terra quarenta dias e quarenta noites."
173,1,1,a21,7,13,"Nesse mesmo dia, Noé entrou na arca, juntamente com seus filhos Sem, Cam e Jafé, com sua mulher e as três mulheres de seus filhos,"
174,1,1,a21,7,14,"e com eles todo animal selvagem segundo sua espécie, todo gado segundo sua espécie, todo animal rastejante que se arrasta sobre a terra segundo sua espécie e toda ave com asas, segundo sua espécie, todo pássaro e tudo o que tem asa."
175,1,1,a21,7,15,"De dois em dois, todas as criaturas em que havia fôlego de vida foram até Noé e entraram na arca."
176,1,1,a21,7,16,"E os que entraram eram de toda criatura, macho e fêmea, como Deus lhe havia ordenado; então o SENHOR o fechou dentro."
177,1,1,a21,7,17,"Durante quarenta dias o dilúvio veio sobre a terra; as águas aumentaram e levantaram a arca, que se elevou acima da terra."
178,1,1,a21,7,18,"E as águas prevaleceram e aumentaram muito sobre a terra, e a arca vagava sobre as águas."
179,1,1,a21,7,19,"As águas prevaleceram excessivamente sobre a terra; e foram cobertos todos os altos montes que havia debaixo do céu."
180,1,1,a21,7,20,"As águas prevaleceram quinze côvados acima dos montes, os quais foram assim cobertos."
181,1,1,a21,7,21,"E morreu toda criatura que se move sobre a terra, tanto as aves como o gado, animais selvagens, todos os animais pequenos que vivem na terra e toda a humanidade."
182,1,1,a21,7,22,"E morreu tudo o que tinha o fôlego do sopro de vida em suas narinas, tudo o que havia em terra seca."
183,1,1,a21,7,23,"Assim foram exterminadas todas as criaturas que havia sobre a face da terra, tanto o homem como os grandes animais, os animais que rastejam e as aves do céu; todos foram exterminados da terra; restaram somente Noé e os que estavam com ele na arca."
184,1,1,a21,7,24,"E as águas prevaleceram sobre a terra cento e cinquenta dias."
185,1,1,a21,8,1,"Deus lembrou-se de Noé, de todo o gado e de todos os animais selvagens que estavam com ele na arca; e Deus fez passar um vento sobre a terra, e as águas começaram a diminuir."
186,1,1,a21,8,2,"As fontes do abismo e as janelas do céu se fecharam, e a chuva do céu se deteve;"
187,1,1,a21,8,3,"as águas foram recuando de cima da terra e, depois de cento e cinquenta dias, haviam diminuído."
188,1,1,a21,8,4,"A arca parou sobre os montes de Ararate no dia dezessete do sétimo mês."
189,1,1,a21,8,5,"As águas foram diminuindo até o décimo mês, e os cumes dos montes apareceram no primeiro dia do décimo mês."
190,1,1,a21,8,6,"Ao final de quarenta dias, Noé abriu a janela que havia feito na arca"
191,1,1,a21,8,7,"e soltou um corvo. Ele saiu da arca, mas ia e voltava enquanto não secavam as águas que cobriam a terra."
192,1,1,a21,8,8,"Depois, soltou uma pomba para ver se as águas haviam diminuído sobre a face da terra;"
193,1,1,a21,8,9,"mas a pomba não achou onde pousar a planta dos pés, porque as águas ainda cobriam a face de toda a terra. Então voltou para Noé na arca. Estendendo a mão, Noé segurou-a e a recolheu consigo na arca."
194,1,1,a21,8,10,"Esperou mais sete dias e tornou a soltar a pomba para fora da arca."
195,1,1,a21,8,11,"À tardinha, a pomba voltou para ele e trazia no bico uma folha nova de oliveira. Então Noé soube que as águas haviam diminuído sobre a terra."
196,1,1,a21,8,12,"Esperou ainda mais sete dias e tornou a soltar a pomba, mas ela não voltou mais para ele."
197,1,1,a21,8,13,"As águas que estavam sobre a terra secaram no primeiro dia do primeiro mês do ano seiscentos e um. Então Noé tirou a cobertura da arca, olhou e viu que a face da terra havia secado."
198,1,1,a21,8,14,"Aos vinte e sete dias do segundo mês, a terra estava totalmente seca."
199,1,1,a21,8,15,"Então Deus falou a Noé:"
200,1,1,a21,8,16,"Sai da arca, juntamente com tua mulher, teus filhos e as mulheres de teus filhos."
201,1,1,a21,8,17,"Traze para fora todos os animais que estão contigo, de toda criatura, tanto aves como grandes animais, e todo animal rastejante que se arrasta sobre a terra, para que nela se reproduzam, frutifiquem e se multipliquem."
202,1,1,a21,8,18,"Então Noé saiu, e com ele seus filhos, sua mulher e as mulheres de seus filhos,"
203,1,1,a21,8,19,"e todo animal grande, todo animal rastejante e toda ave. Tudo o que se move sobre a terra, segundo suas famílias, saiu da arca."
204,1,1,a21,8,20,"Então Noé edificou um altar ao SENHOR, tomou de todo animal limpo e de toda ave limpa e ofereceu holocaustos sobre o altar."
205,1,1,a21,8,21,"O SENHOR sentiu o aroma suave e disse em seu coração: Não tornarei a amaldiçoar a terra por causa do homem, pois a imaginação do seu coração é má desde a infância; nem tornarei a ferir de morte todo ser vivo, como acabo de fazer."
206,1,1,a21,8,22,"Enquanto a terra durar, não deixará de haver plantio e colheita, frio e calor, verão e inverno, dia e noite."
207,1,1,a21,9,1,"Deus abençoou Noé e seus filhos; e disse-lhes: Frutificai, multiplicai-vos e enchei a terra."
208,1,1,a21,9,2,"Todo animal da terra, toda ave do céu, tudo o que rasteja sobre a terra e todos os peixes do mar terão medo e pavor de vós; são entregues nas vossas mãos."
209,1,1,a21,9,3,"Tudo quanto se move e vive vos servirá de alimento, bem como a planta verde; eu vos dei tudo."
210,1,1,a21,9,4,"Mas não comereis a carne com sua vida, isto é, com seu sangue."
211,1,1,a21,9,5,"Certamente cobrarei o vosso sangue, o sangue da vossa vida; eu o cobrarei de todo animal, como também do homem; sim, cobrarei da mão de cada um a vida do seu próximo."
212,1,1,a21,9,6,"Quem derramar sangue de homem, terá o seu sangue derramado pelo homem, porque Deus fez o homem à sua imagem."
213,1,1,a21,9,7,"Mas, frutificai e multiplicai-vos; povoai plenamente a terra e multiplicai-vos nela."
214,1,1,a21,9,8,"Deus também disse a Noé e seus filhos:"
215,1,1,a21,9,9,"Faço agora a minha aliança convosco e com a vossa descendência,"
216,1,1,a21,9,10,"e com todo ser vivo que está convosco, com as aves, com o gado e com todo animal selvagem; com todos os que saíram da arca, sim, com todo animal da terra."
217,1,1,a21,9,11,"Sim, faço a minha aliança convosco; todas as criaturas nunca mais serão destruídas pelas águas do dilúvio; nunca mais haverá dilúvio para destruir a terra."
218,1,1,a21,9,12,"E Deus disse: Este é o sinal da aliança que firmo entre mim e vós e com todo ser vivo que está convosco, por gerações perpétuas:"
219,1,1,a21,9,13,"Coloquei o meu arco nas nuvens; ele será o sinal de uma aliança entre mim e a terra."
220,1,1,a21,9,14,"E acontecerá que, quando eu trouxer nuvens sobre a terra, e o arco aparecer nelas,"
